title	plot	Action	Adult	Adventure	Animation	Biography	Comedy	Crime	Documentary	Drama	Family	Fantasy	Game-Show	History	Horror	Music	Musical	Mystery	News	Reality-TV	Romance	Sci-Fi	Short	Sport	Talk-Show	Thriller	War	Western	plot_lang
"""Off2Kali Comedy"" (2012) {Audition Day (#1.8)}"	" If there's one thing that Off2Kali's Richard Young and Huse Madhavji love just as much as making you laugh, it's working together. And you'll see that camaraderie when the flashy entertainment show ""Media Entertainment Show"" interviews them. That is, until they find out they're auditioning for the same part. Then the actors turn into ""actors""..."	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	en
"""Oh Baby"" (1998) {Dot Coms Are Human Too (#2.22)}"	 After pressing Brent for a lesson on how to use the company's computer system, Tracy discovers that trustmom.com has its first success with a popular new crib. However, her joy is short-lived after some angry letters reveal that their customer's orders are not being filled. Meanwhile, as Brad ponders a new name to go along with his sex change, Tracy receives an invitation to the wedding of her ex-boyfriend, Rick. In an effort to appease the disgruntled crib buyers, Tracy turns to Nikky for help but gets nowhere. And Tracy's plea to treat their customers like people and not just numbers continues to fall on deaf ears after Brad points out that she doesn't even know the name, only the number, of the man who fathered her child. And when Tracy takes it upon herself to resolve the problem with the distributor, she finds that their automated phone system isn't going to make things easy. Meanwhile, Celia refuses to let Tracy forget the missed opportunity with Rick. When her co-workers fail to resolve the problem, a determined Tracy tracks down the crib distributor's warehouse. Despite some resistance from its staff, she manages to get the cribs shipped at once. Finally, in the wake of Tracy's efforts, the company gets some good publicity care of some very satisfied customers. So, in an effort to do something nice for Tracy, Brent uses his computer skills to track down the name of her sperm donor.	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	en
"""Oh Yeah! Cartoons"" (1998) {Pete Patrick Private Investigator}"	 Kenny befriends Nadya and saves her from the drags of being the new kid in school. Edward and Emo overhear their parents discussing having another baby. Peter Patrick and his sidekick, Persian Puss respond to the case of the pooch kidnapping.	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	en
"""Old Dogs & New Tricks"" (2011) {Last Gasps (#2.10)}"	 Season Finale. Muscles goes to great lengths to interest Bobby (special guest star Thom Bierdz); Rod Rodriquez (Zay Rique) returns to test Brad's new resolution; Ross and Neal come to a crossroads; Nathan breaks in a new shrink (special guest star Terri Garber), then has an explosive confrontation with a drunken Damian.	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	en
"""Omnibus"" (1967) {Eve Arnold in Retrospect (#33.21)}"	 A documentary about Eve Arnold covering her life, her works, encounters and relationships with the different people she has photographed around the world as a photojournalist.	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	en
"""On Mission Xtra"" (2009) {Hollywood (#1.4)}"	 Can God actually use film to infiltrate the mainstream with His Truth? Movies are great outreach opportunities, as we hear from Christian film lovers like Bob Waliszewski from Plugged-In Online. The folks from Sherwood Baptist Church (Facing the Giants and Fireproof) and Missionary Victorya Rogers tell us what it's like to be a part of the Hollywood mission field and what part you can play to influence film content.	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	en
"""On Story"" (2011) {The Evolution of Funny: TV Comedy with Larry Wilmore (#3.8)}"	 Larry Wilmore, the Senior Black Correspondent on The Daily Show and creator of The Bernie Mac Show reflects upon different forms of comedy, his own comic influences, and always looking to maximize comedic potential. Followed by two short films about courage and endurance: Chris Bourke and Kevin Harger's LOVE, EMILY, shadowing young love and how to best navigate its awkward terrain, and Andrea Gomez's 036, measuring the fortitude and grit required to survive the paper-pushing, no-nonsense depths of cubicle number 036.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	en
"""On the Buses"" (1969) {Safety First (#4.10)}"	 After Stan has had to apply the brakes quickly,causing a big woman passenger to fall on top of him, Blakey devises a new exit and entry system for the buses to leave and return to the depot. Unfortunately Stan forgets this and crashes into Blakey's office. The inspector feels Stan should be fired but union rep Jack points out that he was only following Blakey's orders.	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	en
"""On the Lot"" (2007) {14 Directors Compete (#1.6)}"	" One director is eliminated from the competition. Contestants showcase personal submission films. Director David Frankel (The Devil Wears Prada) appears as a guest judge. Films screened: ""Polished"" by Andrew Hunt, ""Love at First Shot"" by David May, ""Edge on the End"" by Kenny Luby, ""Dance with the Devil"" by Marty Martin, and ""Beeline"" by Shira-Lee Shalit."	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	en
"""On the Spot"" (2011)"	" On each episode, Schwartz asks people questions from three different subjects. The subjects include: geography, science, history, math, health, sports, the arts, and many more. Participants of On the Spot do not win prizes or have their answers tallied. The show is similar in format to that of the The Tonight Show's, ""Jaywalking"" segment and the show Street Smarts. After each question is asked to a number of participants, the correct answer is given along with an explanation."	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	en
"""On the Waterfront"" (1988) {(#3.6)}"	" Magician David Copperpot flies over the Mercy river without the aid of any naughty camera trickery. Very Good Car saves the world from a giant baby chick. Kate Copsick is Rowland Bacon in a hairy mystery. The Flashing Bladess is forced to become an android during the absence of The Flashing Blade. Andy talks about the cliffhangers of ""Dallas"". Also the return of the Unprofessionals."	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	en
"""Once Upon a Time"" (2011) {Quite a Common Fairy (#3.3)}"	 As the search for Henry continues, Hook suggests tracking down Tinker Bell in the hope that she will lead them to Peter Pan's camp, while Neal devises a plan in order to get to Emma. Meanwhile, back in fairy tale land, Tinker Bell offers to help improve Regina's life.	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	en
"""One Big Family"" (1986)"	 Set in Seattle, retired comedian Jake Hatton is happy living a quiet retirement. His nephew, Don, is a cop and has just gotten married to Jan. When his parents died, he became ward to his four brothers and sisters. Finding themselves up to their necks in raising the kids, Jake comes in to lend a hand and teach them valuable lessons.	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	en
"""One Foot in the Grave"" (1990) {Hole in the Sky (#5.5)}"	 Pippa organizes a meal in a restaurant for Victor and Patrick to get them to be friends but the management assume they are a couple and have a violinist serenade them. The McKendrick twins are doing a loft conversion for the Meldrews and one is a tireless practical joker,to Margaret's annoyance. Then an old lady passer-by shouts abuse at them for shoddy work and Patrick assumes Victor is holding a drugs party. This is all too much for Margaret,who has just lost her job and fears she may turn into a grumpy female version of her husband.	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	en
"""One Life to Live"" (1968) {(#1.11103)}"	 James reveals to Starr that he overheard her profess her love to Cole. Shane is surprised to receive a letter from one of the best art school in England offering him a full scholarship based on his portfolio. Gigi tells Shane that she submitted his comic book work to the school when he was being bullied at school. Rex and Gigi decide to move to England with Shane. Destiny visits Bo after her doctor appointment with Vivian and is surprised to see Matthew there. Neela tries to apologize to Jack but he doesn't want to hear it. Rick tracks down Starr to tell her that he has big news.	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	en
"""One Night Stand"" (2010/II)"	 In every programme Jennifer Maguire descends on a different town around the country and hosts a Facebook flash mob date for three best friends.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	en
"""One Step Beyond"" (1959) {The Justice Tree (#2.16)}"	 Convicted killer Calvin Gannis is being escorted to this place of execution but escapes after a road accident, finding himself in a ghost town, seemingly inhabited by only the widowed Sally and her young son Joey. However, an oak tree which has been dead for decades suddenly starts to grow again, spelling out justice for Gannis.	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	en
"""One Tree Hill"" (2003) {Cryin' Won't Help You Now (#5.16)}"	 Lucas confronts Dan's announcement about his life expectancy of only 6 months without a heart transplant. He calls Dan a liar until the cardiologist confirms it. Nathan wrestles with his feelings, and Jamie's burning desire to get acquainted with his 'cool' grandfather, while Dan begs for a last chance to repair his shattered family. Nathan and Jamie come up with a daring alternative for the injured Ravens. Mouth suddenly gets a triple break as sports presenter.	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	en
"""One Tree Hill"" (2003) {Messin' with the Kid (#6.7)}"	 Nathan is happy again now that he's playing and actually staring in slamball. So he reminds Haley that she's also supposed to have another go at her dream career - music. Jamie is bullied because of his 'childish' cape by Chuck Scolnik, the biggest kid in his playground. Haley's attempt to reason with his mother only leads to a cat-fight. Superdad finds a way to convince the whole class capes are almost as super-cool as he. Peyton's moving into Lucas' parental home starts confrontations when accused of taking over his space, leading to a weird divided house war. Mouth is welcomed back with his old promotion offer, plus an extra: intern - his ex Gigi, who now finds him sexually irresistible.	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	en
"""One Tree Hill"" (2003) {The Worst Day Since Yesterday (#3.8)}"	 After Lucas surprised Chris with Brooke, even her self-confidence isn't enough to remain assured she hasn't really lost the possible love of her life. Chris informs Nathan whom he thought already knew and gets knocked for once more breaking up a relationship for someone he's not even truly in love with. Dan phones the radio station to point out on air his competitor Karen is unmarried and checks on Nathans condition for the new season, but gets the cold shoulder. Tim looks forward to the boys getting tattoos this year. Karen nor cake can cheer up Lucas, who doesn't even feel like basketball anymore; Nathans advice in the locker-room to concentrate on his playing and forgive Brooke for love's sake don't help either. Coach tells the team he'll retire after this season, and expects them, his best team ever, to prove so by results; Lucas stinks worst of all at the first game, which is an utter loss. Haley and Nathan are back on speaking terms. Mouth shows 'mayor' Karen his cell-phone recording of Dan roughing up Nathan and coach throwing him out after the match.	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	en
"""One Wife to Give"" (2011) {The Sea Nymph (#1.17)}"	 Trouble is on the high seas... Can Captain Sextant escape Errotica's clutches or speaking of clutches, Nopal needs all the help she can get to cling on. What will be Nopal's fate? Or better yet, what will be Errotica's? Find out In the all new episode of One Wife To Give.	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	en
